nextToLastStatusId,statusId,userId,status
7427,12919,1935,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
7428,12920,1936,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
7429,12921,1937,"Your choices today are: live your life now or live with regret later."
7430,12922,1938,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
7431,12923,1939,"Your choices today are: live your life now or live with regret later."
7432,12924,1940,"My weakness is that I care too much. Also, spalling"
7433,12925,1941,"If cats could talk, they would probably always be correcting your grammar."
7434,12926,1942,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
7435,12927,1943,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
7436,12928,1944,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
7437,12929,1945,"I really like this site. Nice features #saidnooneever"
7438,12930,1946,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
7439,12931,1947,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
7440,12932,1948,"At any given time my wallet is worth more than its contents."
7441,12933,1949,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
7442,12934,1950,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
7443,12935,1951,"At any given time my wallet is worth more than its contents."
7444,12936,1952,"Why are there no Knock Knock jokes about America? Because Freedom rings."
7445,12937,1953,"We all have to make sacrifices. I think we should start with you."
7446,12938,1954,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
7447,12939,1955,"Why are there no Knock Knock jokes about America? Because Freedom rings."
7448,12940,1956,"Why are there no Knock Knock jokes about America? Because Freedom rings."
7449,12941,1957,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
7450,12942,1958,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
7451,12943,1959,"I really like this site. Nice features #saidnooneever"
7452,12944,1960,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
7453,12945,1961,"I really like this site. Nice features #saidnooneever"
7454,12946,1962,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
7455,12947,1963,"At any given time my wallet is worth more than its contents."
7456,12948,1964,"I really like this site. Nice features #saidnooneever"
7457,12949,1965,"If cats could talk, they would probably always be correcting your grammar."
7458,12950,1966,"If cats could talk, they would probably always be correcting your grammar."
7459,12951,1967,"If cats could talk, they would probably always be correcting your grammar."
7460,12952,1968,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
7461,12953,1969,"At any given time my wallet is worth more than its contents."
7462,12954,1970,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
7463,12955,1971,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
7464,12956,1972,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
7465,12957,1973,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
7466,12958,1974,"I really like this site. Nice features #saidnooneever"
7467,12959,1975,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
7468,12960,1976,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
7469,12961,1977,"We all have to make sacrifices. I think we should start with you."
7470,12962,1978,"I really like this site. Nice features #saidnooneever"
7471,12963,1979,"We all have to make sacrifices. I think we should start with you."
7472,12964,1980,"If cats could talk, they would probably always be correcting your grammar."
7473,12965,1981,"If cats could talk, they would probably always be correcting your grammar."
7474,12966,1982,"At any given time my wallet is worth more than its contents."
7475,12967,1983,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
7476,12968,1984,"Why are there no Knock Knock jokes about America? Because Freedom rings."
7477,12969,1985,"Why are there no Knock Knock jokes about America? Because Freedom rings."
7478,12970,1986,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
7479,12971,1987,"Your choices today are: live your life now or live with regret later."
7480,12972,1988,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
7481,12973,1989,"We all have to make sacrifices. I think we should start with you."
7482,12974,1990,"I really like this site. Nice features #saidnooneever"
7483,12975,1991,"My weakness is that I care too much. Also, spalling"
7484,12976,1992,"I really like this site. Nice features #saidnooneever"
7485,12977,1993,"If cats could talk, they would probably always be correcting your grammar."
7486,12978,1994,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
7487,12979,1995,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
7488,12980,1996,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
7489,12981,1997,"At any given time my wallet is worth more than its contents."
7490,12982,1998,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
7491,12983,1999,"I really like this site. Nice features #saidnooneever"
7492,12984,2000,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
7493,12985,2001,"Your choices today are: live your life now or live with regret later."
7494,12986,2002,"We all have to make sacrifices. I think we should start with you."
7495,12987,2003,"We all have to make sacrifices. I think we should start with you."
7496,12988,2004,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
7497,12989,2005,"I really like this site. Nice features #saidnooneever"
7498,12990,2006,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
7499,12991,2007,"Why are there no Knock Knock jokes about America? Because Freedom rings."
7500,12992,2008,"At any given time my wallet is worth more than its contents."
7501,12993,2009,"If cats could talk, they would probably always be correcting your grammar."
7502,12994,2010,"Why are there no Knock Knock jokes about America? Because Freedom rings."
7503,12995,2011,"My weakness is that I care too much. Also, spalling"
7504,12996,2012,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
7505,12997,2013,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
