statusId,userId,status
878,878,"Why are there no Knock Knock jokes about America? Because Freedom rings."
879,879,"We all have to make sacrifices. I think we should start with you."
880,880,"At any given time my wallet is worth more than its contents."
881,881,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
882,882,"We all have to make sacrifices. I think we should start with you."
883,883,"If cats could talk, they would probably always be correcting your grammar."
884,884,"At any given time my wallet is worth more than its contents."
885,885,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
886,886,"My weakness is that I care too much. Also, spalling"
887,887,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
888,888,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
889,889,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
890,890,"My weakness is that I care too much. Also, spalling"
891,891,"I really like this site. Nice features #saidnooneever"
892,892,"At any given time my wallet is worth more than its contents."
893,893,"Why are there no Knock Knock jokes about America? Because Freedom rings."
894,894,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
895,895,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
896,896,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
897,897,"Your choices today are: live your life now or live with regret later."
898,898,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
899,899,"We all have to make sacrifices. I think we should start with you."
900,900,"Why are there no Knock Knock jokes about America? Because Freedom rings."
901,901,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
902,902,"I really like this site. Nice features #saidnooneever"
903,903,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
904,904,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
905,905,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
906,906,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
907,907,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
908,908,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
909,909,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
910,910,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
911,911,"My weakness is that I care too much. Also, spalling"
912,912,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
913,913,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
914,914,"We all have to make sacrifices. I think we should start with you."
915,915,"Your choices today are: live your life now or live with regret later."
916,916,"My weakness is that I care too much. Also, spalling"
917,917,"My weakness is that I care too much. Also, spalling"
918,918,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
919,919,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
920,920,"Why are there no Knock Knock jokes about America? Because Freedom rings."
921,921,"At any given time my wallet is worth more than its contents."
922,922,"If cats could talk, they would probably always be correcting your grammar."
923,923,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
924,924,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
925,925,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
926,926,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
927,927,"Why are there no Knock Knock jokes about America? Because Freedom rings."
928,928,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
929,929,"Why are there no Knock Knock jokes about America? Because Freedom rings."
930,930,"My weakness is that I care too much. Also, spalling"
931,931,"At any given time my wallet is worth more than its contents."
932,932,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
933,933,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
934,934,"If cats could talk, they would probably always be correcting your grammar."
935,935,"At any given time my wallet is worth more than its contents."
936,936,"Why are there no Knock Knock jokes about America? Because Freedom rings."
937,937,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
938,938,"Your choices today are: live your life now or live with regret later."
