lastStatusId,statusId,userId,status
1704,7196,1704,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
1705,7197,1705,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
1706,7198,1706,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
1707,7199,1707,"If cats could talk, they would probably always be correcting your grammar."
1708,7200,1708,"At any given time my wallet is worth more than its contents."
1709,7201,1709,"I really like this site. Nice features #saidnooneever"
1710,7202,1710,"If cats could talk, they would probably always be correcting your grammar."
1711,7203,1711,"At any given time my wallet is worth more than its contents."
1712,7204,1712,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
1713,7205,1713,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
1714,7206,1714,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
1715,7207,1715,"At any given time my wallet is worth more than its contents."
1716,7208,1716,"Your choices today are: live your life now or live with regret later."
1717,7209,1717,"Your choices today are: live your life now or live with regret later."
1718,7210,1718,"Why are there no Knock Knock jokes about America? Because Freedom rings."
1719,7211,1719,"I really like this site. Nice features #saidnooneever"
1720,7212,1720,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
1721,7213,1721,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
1722,7214,1722,"If cats could talk, they would probably always be correcting your grammar."
1723,7215,1723,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
1724,7216,1724,"Your choices today are: live your life now or live with regret later."
1725,7217,1725,"Why are there no Knock Knock jokes about America? Because Freedom rings."
1726,7218,1726,"I really like this site. Nice features #saidnooneever"
1727,7219,1727,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
1728,7220,1728,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
1729,7221,1729,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
1730,7222,1730,"I really like this site. Nice features #saidnooneever"
1731,7223,1731,"Your choices today are: live your life now or live with regret later."
1732,7224,1732,"I really like this site. Nice features #saidnooneever"
1733,7225,1733,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
1734,7226,1734,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
1735,7227,1735,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
1736,7228,1736,"Your choices today are: live your life now or live with regret later."
1737,7229,1737,"Why are there no Knock Knock jokes about America? Because Freedom rings."
1738,7230,1738,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
1739,7231,1739,"At any given time my wallet is worth more than its contents."
1740,7232,1740,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
1741,7233,1741,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
1742,7234,1742,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
1743,7235,1743,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
1744,7236,1744,"Your choices today are: live your life now or live with regret later."
1745,7237,1745,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
1746,7238,1746,"If cats could talk, they would probably always be correcting your grammar."
1747,7239,1747,"Your choices today are: live your life now or live with regret later."
1748,7240,1748,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
1749,7241,1749,"Your choices today are: live your life now or live with regret later."
1750,7242,1750,"We all have to make sacrifices. I think we should start with you."
1751,7243,1751,"Your choices today are: live your life now or live with regret later."
1752,7244,1752,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
1753,7245,1753,"Why are there no Knock Knock jokes about America? Because Freedom rings."
1754,7246,1754,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
1755,7247,1755,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
1756,7248,1756,"We all have to make sacrifices. I think we should start with you."
1757,7249,1757,"If cats could talk, they would probably always be correcting your grammar."
1758,7250,1758,"If cats could talk, they would probably always be correcting your grammar."
1759,7251,1759,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
1760,7252,1760,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
1761,7253,1761,"My weakness is that I care too much. Also, spalling"
1762,7254,1762,"My weakness is that I care too much. Also, spalling"
1763,7255,1763,"If cats could talk, they would probably always be correcting your grammar."
1764,7256,1764,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
1765,7257,1765,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
1766,7258,1766,"At any given time my wallet is worth more than its contents."
1767,7259,1767,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
1768,7260,1768,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
1769,7261,1769,"Why are there no Knock Knock jokes about America? Because Freedom rings."
1770,7262,1770,"Your choices today are: live your life now or live with regret later."
1771,7263,1771,"Why are there no Knock Knock jokes about America? Because Freedom rings."
1772,7264,1772,"I really like this site. Nice features #saidnooneever"
1773,7265,1773,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
1774,7266,1774,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
1775,7267,1775,"I really like this site. Nice features #saidnooneever"
1776,7268,1776,"Your choices today are: live your life now or live with regret later."
1777,7269,1777,"At any given time my wallet is worth more than its contents."
1778,7270,1778,"We all have to make sacrifices. I think we should start with you."
1779,7271,1779,"My weakness is that I care too much. Also, spalling"
1780,7272,1780,"I really like this site. Nice features #saidnooneever"
1781,7273,1781,"I really like this site. Nice features #saidnooneever"
1782,7274,1782,"My weakness is that I care too much. Also, spalling"
1783,7275,1783,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
1784,7276,1784,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
1785,7277,1785,"Your choices today are: live your life now or live with regret later."
1786,7278,1786,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
1787,7279,1787,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
